ID,First Name,Last Name,Class Level,Desired Class,Credits,Points
35580323,Fleur,Rosario,Grad,COMP 100,43,13
64682463,Colorado,Ferguson,Grad,COMP 182,43,81
20351992,Portia,Garcia,Grad,COMP 182,76,94
90231354,Chloe,Ellis,Freshman,COMP 110,34,119
8618154,Sophia,Good,Sophomore,COMP 182,13,2
82065838,Cassady,Copeland,Sophomore,COMP 182,72,264
21999462,Desirae,Norris,Grad,COMP 110,22,17
12211292,Cara,Andrews,Sophomore,COMP 110,47,36
47068845,Inez,Bowen,Junior,COMP 110,30,42
69816689,Fay,Lindsay,Junior,COMP 182,14,7
1031212,Kaitlin,Baldwin,Senior,COMP 182,57,113
20517237,Helen,Hunt,Junior,COMP 100,17,19
54543648,Clementine,Vargas,Junior,COMP 182,100,194
86590129,Talon,Preston,Grad,COMP 110,54,161
35925985,Donna,Johnston,Freshman,COMP 100,4,2
47974175,Mia,Roth,Sophomore,COMP 110,11,16
81917770,Carter,Atkins,Junior,COMP 100,3,5
25741965,Haviva,Burns,Sophomore,COMP 100,45,56
40310848,Natalie,Davis,Junior,COMP 110,80,187
73546639,Kennan,Holcomb,Senior,COMP 100,115,225
63576494,Nathaniel,Clarke,Junior,COMP 182,44,95
89096141,Hammett,Norris,Senior,COMP 100,99,374
47486857,Lysandra,Petty,Freshman,COMP 100,19,64
76628505,Adena,Douglas,Grad,COMP 110,13,33
2942204,Ivana,Holland,Senior,COMP 182,135,176
27477691,Malik,Rios,Senior,COMP 182,53,67
59467136,Yoshio,Perkins,Senior,COMP 182,155,249
5461715,Sopoline,Whitaker,Freshman,COMP 110,39,91
32237623,Sheila,Bridges,Grad,COMP 100,52,180
40522344,Carol,Weber,Grad,COMP 110,36,89
84733539,Jonah,Ashley,Sophomore,COMP 110,76,196
23567698,Beatrice,Mckinney,Sophomore,COMP 100,51,137
12952473,Kasimir,Trevino,Grad,COMP 110,141,253
93495519,Alfonso,Booth,Grad,COMP 182,118,438
45068614,Phoebe,Vincent,Freshman,COMP 110,38,31
65580039,Stacey,Velasquez,Senior,COMP 182,147,36
21139208,Raya,Mullins,Junior,COMP 100,119,125
14981443,Veda,Hart,Senior,COMP 110,117,435
59180358,Noble,Valentine,Junior,COMP 182,9,1
5728718,Stuart,Woods,Freshman,COMP 110,32,37
10844971,Sydnee,Stein,Freshman,COMP 100,11,17
25109801,Xanthus,Mcclain,Junior,COMP 182,11,38
19403704,Forrest,Frederick,Junior,COMP 110,33,33
44053336,Macey,Bowman,Junior,COMP 100,58,119
7788450,Arsenio,Watson,Senior,COMP 110,47,120
35391466,Connor,Bartlett,Senior,COMP 110,119,452
66277641,Micah,Hobbs,Junior,COMP 110,119,229
98023654,Kato,Burton,Grad,COMP 182,190,344
98990196,Jackson,Hodges,Freshman,COMP 110,20,64
94695655,Leonard,Martin,Grad,COMP 100,109,10
37846742,Wilma,Norris,Sophomore,COMP 182,2,7
7473313,Abigail,Hudson,Senior,COMP 182,135,178
95714184,Basia,Campos,Freshman,COMP 110,6,16
54327968,Desiree,Romero,Junior,COMP 182,33,34
72526739,Armando,Molina,Junior,COMP 182,91,47
76795646,Bruno,Vang,Freshman,COMP 110,19,41
96399531,Armando,Woodard,Grad,COMP 100,59,12
36163788,Sage,Emerson,Freshman,COMP 110,33,77
61918250,Bethany,Christensen,Senior,COMP 100,85,235
48238649,Laura,Sheppard,Sophomore,COMP 100,62,9
24526657,Brynne,Baird,Grad,COMP 100,106,220
94600866,Lynn,Spencer,Freshman,COMP 100,27,74
13355613,Macaulay,Brennan,Senior,COMP 182,97,67
61202275,Kitra,Wiggins,Senior,COMP 110,74,103
82782176,MacKenzie,Blevins,Senior,COMP 110,72,224
92149814,Harding,Britt,Senior,COMP 100,146,495
71102998,Warren,Briggs,Freshman,COMP 110,16,6
25647270,Carl,Marquez,Sophomore,COMP 110,4,2
80985122,Sasha,Ortega,Junior,COMP 110,69,156
65414419,Kuame,Molina,Sophomore,COMP 110,14,7
65313041,Brynn,Mccullough,Grad,COMP 100,19,58
13904546,Nyssa,Noble,Sophomore,COMP 110,71,283
74003641,Finn,Malone,Freshman,COMP 110,32,120
78466185,Curran,Burks,Sophomore,COMP 100,69,231
93612347,Kiayada,Ayala,Freshman,COMP 182,17,14
49808717,Adena,Cole,Junior,COMP 110,58,174
838720,Amaya,Wong,Grad,COMP 100,17,14
15586735,Mary,Norman,Grad,COMP 110,126,288
1393346,Eric,Warner,Junior,COMP 110,72,127
31419393,Lila,Nguyen,Junior,COMP 110,104,276
93809684,Myles,Clements,Senior,COMP 182,118,324
26498113,Price,Harmon,Senior,COMP 110,140,513
2877548,Carl,Lynn,Junior,COMP 100,9,16
74028887,Brenden,Lowery,Grad,COMP 110,97,57
21164642,Nina,Hopper,Senior,COMP 110,121,227
35275408,Drake,Logan,Sophomore,COMP 100,58,83
69513918,Garrett,Williamson,Freshman,COMP 100,29,81
88126689,Lacota,Harding,Grad,COMP 182,151,490
58775824,Aspen,Fuller,Sophomore,COMP 100,58,194
38494872,Odette,Case,Grad,COMP 110,33,57
63789082,Aiko,Tyler,Sophomore,COMP 100,57,65
24727417,Benedict,Dotson,Freshman,COMP 110,12,2
6275466,Brandon,Erickson,Junior,COMP 182,8,7
54977341,Anjolie,Estrada,Sophomore,COMP 100,25,72
10513571,Nigel,Mcdaniel,Freshman,COMP 100,28,43
54748663,Genevieve,Rivas,Senior,COMP 182,134,346
17907917,Rafael,Bradshaw,Grad,COMP 182,132,88
82730276,Stone,Hall,Sophomore,COMP 182,36,45
75245501,Illiana,Moore,Freshman,COMP 182,0,0
61751508,Maggie,Shannon,Grad,COMP 100,45,63
83125265,Sloane,Curry,Freshman,COMP 182,23,13
27284104,Hedley,Russell,Junior,COMP 110,5,11
59144309,Reuben,Wood,Sophomore,COMP 110,8,12
67118018,Brenden,Lynch,Freshman,COMP 100,28,83
15266701,Kristen,Clayton,Senior,COMP 182,77,167
61407571,Hunter,Cochran,Senior,COMP 110,52,135
83470466,Axel,Dickerson,Senior,COMP 182,15,27
45917479,Kerry,Tillman,Sophomore,COMP 100,16,39
16531649,Ciara,Melton,Junior,COMP 100,32,38
31020503,Vaughan,May,Senior,COMP 110,66,95
96527365,Doris,Hernandez,Sophomore,COMP 110,54,68
85609040,Lillian,Christensen,Junior,COMP 110,39,61
60877262,Quincy,Thornton,Freshman,COMP 100,35,43
99562428,Stella,Koch,Freshman,COMP 110,23,73
34825820,Melissa,Landry,Junior,COMP 182,59,94
97481408,Merrill,Newman,Sophomore,COMP 110,78,193
12273176,Ignatius,Wolfe,Senior,COMP 182,144,381
82311919,Vincent,Mitchell,Senior,COMP 110,36,125
19447051,Eden,Snyder,Senior,COMP 110,51,188
53936818,Rylee,Dunn,Freshman,COMP 110,39,149
32768672,Cleo,Carrillo,Junior,COMP 182,60,12
32915174,Madonna,Sims,Grad,COMP 100,61,178
6243390,Renee,Valentine,Freshman,COMP 110,1,1
19443281,Nyssa,Mckee,Junior,COMP 182,22,83
48429251,Colin,Huffman,Junior,COMP 110,83,45
56350642,Kirestin,Lester,Junior,COMP 100,63,215
39901787,Amanda,Munoz,Senior,COMP 110,67,151
75352106,Zane,Palmer,Freshman,COMP 182,39,122
66698421,Ginger,Fuller,Senior,COMP 110,65,196
27142591,Flavia,Ellison,Sophomore,COMP 182,76,30
45073160,Mara,Hoover,Senior,COMP 100,54,20
78207114,Lillian,Cote,Freshman,COMP 100,20,34
6561268,Jamalia,Solis,Freshman,COMP 100,25,10
10639713,Kenneth,Small,Sophomore,COMP 182,20,58
54330024,Iona,Weber,Senior,COMP 100,95,219
53806809,Signe,Miller,Freshman,COMP 110,39,41
74081853,Margaret,Poole,Sophomore,COMP 110,33,107
17850459,Halee,Delgado,Junior,COMP 110,91,272
34546647,Yolanda,Tran,Sophomore,COMP 110,19,1
86436874,Suki,Dunlap,Sophomore,COMP 182,45,162
55485945,Mollie,Allen,Freshman,COMP 182,13,19
64106616,Tamekah,Travis,Grad,COMP 182,196,122
40628067,Shelby,Arnold,Grad,COMP 110,148,197
58586476,May,Parsons,Grad,COMP 110,197,11
19948043,Sierra,Rodriquez,Grad,COMP 182,110,52
70308416,Amity,Sutton,Grad,COMP 100,196,158
63799896,Rose,Hunter,Freshman,COMP 100,29,111
28768297,Elijah,Cotton,Junior,COMP 182,63,251
56228823,Amelia,Buckley,Freshman,COMP 110,5,11
69004397,Bernard,Poole,Freshman,COMP 110,11,6
18054814,Keane,Hensley,Sophomore,COMP 100,50,99
87451051,Ursula,Mcintyre,Senior,COMP 182,136,334
84132061,Kameko,Tucker,Grad,COMP 100,89,257
49097010,Brian,Anderson,Senior,COMP 100,53,54
76231107,Cheyenne,Shelton,Senior,COMP 100,47,181
41089489,Carson,Battle,Freshman,COMP 100,10,29
58772028,Germaine,Simpson,Freshman,COMP 110,4,10
86238086,Olga,Berg,Grad,COMP 110,4,5
66772015,Nathan,Cleveland,Sophomore,COMP 182,33,92
63064026,Shoshana,Berg,Sophomore,COMP 100,69,68
6228251,Burton,England,Sophomore,COMP 182,78,64
46967090,Thane,Joyce,Junior,COMP 182,86,54
22087428,Rhonda,Lyons,Junior,COMP 110,3,8
81789332,Leroy,Shaw,Senior,COMP 182,44,3
2653170,Blair,Norris,Junior,COMP 100,6,10
73403618,Irma,Pope,Senior,COMP 182,68,197
25038356,Leandra,Clay,Grad,COMP 110,177,606
83954802,Shelley,Nunez,Grad,COMP 100,137,171
49828311,Cadman,Macdonald,Sophomore,COMP 110,18,23
30950081,Eugenia,Hewitt,Sophomore,COMP 100,24,16
56821352,Richard,Dotson,Senior,COMP 110,34,80
24316581,Conan,Stephenson,Sophomore,COMP 182,20,57
2110365,Amena,Dawson,Sophomore,COMP 110,8,26
72045233,Kim,Carson,Junior,COMP 110,101,38
12151704,Leilani,Sullivan,Grad,COMP 100,69,273
38283550,Lael,Meadows,Senior,COMP 110,56,203
72720989,Teegan,Whitfield,Sophomore,COMP 100,57,67
45479389,Callie,Franco,Freshman,COMP 182,30,90
4317227,Yael,Nieves,Senior,COMP 100,73,57
10259257,Willow,Herring,Sophomore,COMP 110,3,2
62901511,Zephr,Guzman,Junior,COMP 182,44,160
75171433,Adele,Ratliff,Freshman,COMP 110,33,50
44869782,Mason,Dalton,Senior,COMP 182,81,31
60567362,Colleen,Barker,Sophomore,COMP 100,22,59
35778573,Forrest,Bauer,Freshman,COMP 100,30,45
23562217,Kitra,Strong,Grad,COMP 100,79,19
7185782,Keelie,Romero,Freshman,COMP 182,38,117
22189197,Ria,Hurst,Sophomore,COMP 182,70,109
44300499,Montana,Reeves,Junior,COMP 100,56,11
25968311,Quin,Kemp,Senior,COMP 110,55,150
51356916,Tara,Ramsey,Sophomore,COMP 182,16,41
45647651,Slade,Guerra,Sophomore,COMP 182,5,16
82500154,Jennifer,Townsend,Sophomore,COMP 110,25,32
68199336,Diana,Barr,Sophomore,COMP 100,52,108
81743464,August,Rhodes,Freshman,COMP 182,38,128
23676520,Kylynn,Herrera,Sophomore,COMP 110,12,32
99903403,Chava,Coffey,Sophomore,COMP 110,66,186
84623695,Darius,Mitchell,Senior,COMP 100,68,17
60232621,Owen,Vincent,Sophomore,COMP 182,77,42
38702234,Jillian,Garner,Junior,COMP 100,37,49
79663361,Carissa,Rosales,Junior,COMP 110,106,113
86802622,Shelby,Bailey,Sophomore,COMP 110,33,96
85042799,Galena,Mcfadden,Sophomore,COMP 100,49,33
56846552,Julian,Herrera,Senior,COMP 100,20,46
10515724,Roanna,Hansen,Senior,COMP 100,66,128
7087224,Ishmael,Dickson,Sophomore,COMP 110,12,32
5686184,Scarlet,Summers,Junior,COMP 182,62,113
5095905,Raven,Patton,Sophomore,COMP 100,21,40
68568031,Brynn,Mays,Sophomore,COMP 110,4,5
70460507,Henry,Leblanc,Grad,COMP 100,126,466
53251387,Pandora,Wilson,Freshman,COMP 182,24,57
10233701,Sybill,Hopkins,Senior,COMP 182,144,66
63202777,Reagan,Hudson,Junior,COMP 100,107,129
59585980,Molly,Mcclure,Grad,COMP 100,137,392
41321277,Hollee,Weaver,Junior,COMP 100,8,30
35225429,Kaseem,Sexton,Senior,COMP 100,104,377
83970377,Virginia,Lucas,Sophomore,COMP 110,11,36
2320344,John,Francis,Freshman,COMP 182,36,56
84660334,Dustin,Maxwell,Freshman,COMP 182,10,18
57428006,Rooney,Banks,Senior,COMP 110,84,218
23256335,Robert,Kelly,Grad,COMP 100,182,506
67143979,Abbot,Woodard,Junior,COMP 100,4,3
35545693,Ralph,Hale,Grad,COMP 182,137,83
10080113,Camille,Banks,Sophomore,COMP 100,55,6
38443594,Declan,Pennington,Senior,COMP 110,11,43
7456667,Felix,Moss,Junior,COMP 100,59,152
54453298,Darrel,Graham,Senior,COMP 110,35,32
39685938,Yolanda,Welch,Grad,COMP 110,182,538
22415181,Teegan,Reed,Sophomore,COMP 182,49,77
67562134,Hanae,Garner,Junior,COMP 100,34,27
5310950,Devin,Barber,Grad,COMP 182,42,145
54232619,Vivien,Ortiz,Junior,COMP 110,6,0
56369921,Dylan,Wyatt,Freshman,COMP 182,4,10
96375618,Neville,Sandoval,Sophomore,COMP 182,8,12
55518808,Gannon,Olsen,Junior,COMP 182,30,97
71054259,Ian,Noel,Sophomore,COMP 110,13,35
45011317,Rama,Lara,Senior,COMP 100,26,57
31208219,Arsenio,Turner,Freshman,COMP 100,7,27
61367716,Odessa,Valdez,Sophomore,COMP 100,36,72
59942251,Cedric,Stevenson,Freshman,COMP 182,17,33
35905896,Kevyn,Ramsey,Sophomore,COMP 110,69,250
4557937,Ethan,Carver,Grad,COMP 100,187,234
80710774,Adam,Ortega,Junior,COMP 182,97,324
60240336,Gage,Wade,Grad,COMP 110,134,191
98000942,Zachary,Peck,Grad,COMP 182,44,156
81514025,Stone,Alford,Junior,COMP 182,25,75
98191391,Nerea,Patel,Freshman,COMP 100,14,19
33910648,Reagan,Mills,Sophomore,COMP 182,17,67
87551896,Moses,Taylor,Grad,COMP 110,69,43
33168729,Nasim,Rhodes,Sophomore,COMP 100,33,52
23775137,Yael,Lindsey,Grad,COMP 100,59,115
90240542,Coby,Black,Sophomore,COMP 100,43,157
88976255,Brianna,Freeman,Freshman,COMP 110,10,5
21747811,Joshua,Macdonald,Junior,COMP 182,105,215
36139580,Alec,Langley,Junior,COMP 182,117,59
20802785,Buckminster,Nieves,Freshman,COMP 182,12,47
23501055,Rowan,Charles,Grad,COMP 100,44,124
1451381,Kenyon,Calhoun,Freshman,COMP 110,15,50
50999119,Keiko,Duffy,Grad,COMP 100,27,104
21240398,Cairo,Callahan,Senior,COMP 100,10,23
70921855,Yetta,Olsen,Senior,COMP 100,57,93
65375583,Fay,Blanchard,Senior,COMP 100,3,9
7172988,Lesley,Mayo,Junior,COMP 182,94,340
22864464,Rhonda,West,Senior,COMP 110,15,21
39375361,Cade,Gallegos,Freshman,COMP 182,26,100
23812295,Paula,Swanson,Junior,COMP 110,34,134
65797119,Cassandra,Blevins,Grad,COMP 100,82,86
42268050,Bert,Miller,Grad,COMP 100,74,291
41132113,Dorian,Riley,Freshman,COMP 100,27,61
50740993,Carter,Reid,Senior,COMP 110,32,28
90824709,Hiram,Morrow,Senior,COMP 100,124,4
40355894,Allen,Cook,Grad,COMP 110,130,291
51444158,Anne,Valdez,Junior,COMP 182,10,29
2165124,Walker,Campos,Sophomore,COMP 110,14,44
80081786,Yvonne,Henson,Freshman,COMP 110,13,30
85595267,Hop,Benjamin,Grad,COMP 100,112,298
66990760,Eden,Battle,Sophomore,COMP 110,74,152
16900757,Clarke,Lopez,Freshman,COMP 110,14,29
64926313,Eagan,Sims,Sophomore,COMP 110,41,38
96836003,Ashely,Woodward,Freshman,COMP 110,18,40
68352851,Bradley,Beasley,Sophomore,COMP 100,19,67
16765449,Alfreda,Mcfadden,Freshman,COMP 110,22,48
39011559,Keiko,Obrien,Sophomore,COMP 100,53,159
75010953,Britanney,Burt,Grad,COMP 182,164,207
34259075,Carson,Riggs,Grad,COMP 100,60,68
74973310,Samantha,Rios,Freshman,COMP 100,18,26
26320453,Carter,Cantu,Junior,COMP 182,90,120
93453358,Jaquelyn,Mayer,Senior,COMP 182,87,289
49253022,Hadley,Hicks,Grad,COMP 182,2,2
42430628,Nomlanga,Kane,Sophomore,COMP 100,1,2
32126394,Ira,Wells,Sophomore,COMP 182,9,27
5798767,Wayne,Schmidt,Sophomore,COMP 182,51,4
98023993,Roary,Bell,Freshman,COMP 110,33,21
17114437,Haviva,Dickson,Senior,COMP 110,156,425
29418856,Acton,Meyer,Senior,COMP 100,10,8
50733074,Suki,Ford,Junior,COMP 100,19,18
13974546,Venus,Talley,Junior,COMP 182,57,194
49551298,Arden,Valdez,Junior,COMP 182,81,9
47214966,Ray,Ryan,Grad,COMP 100,193,532
4355505,Tad,Black,Senior,COMP 100,104,337
52636596,Dominic,Haney,Junior,COMP 100,117,154
66048802,Velma,Beard,Freshman,COMP 100,12,19
91174524,Octavia,Alvarado,Junior,COMP 100,26,79
73961701,Paula,Garza,Senior,COMP 110,54,1
85707206,Aline,Moody,Grad,COMP 182,58,105
9889903,Dean,May,Senior,COMP 110,117,312
74007373,Conan,Craig,Sophomore,COMP 100,35,64
68829674,Jared,Hurley,Sophomore,COMP 100,26,75
30001409,Steven,Wall,Freshman,COMP 110,17,0
84609322,Quynn,Glenn,Freshman,COMP 110,23,18
94937993,Declan,Clemons,Senior,COMP 100,105,18
58871147,Nasim,Huber,Senior,COMP 100,96,343
48530666,Whoopi,Maynard,Freshman,COMP 110,18,33
21967600,Leilani,Higgins,Grad,COMP 182,108,67
14015336,Lane,Black,Grad,COMP 110,38,6
49493772,Ahmed,Patterson,Grad,COMP 110,154,182
39761091,Teegan,Mccullough,Freshman,COMP 100,1,2
42664478,Emma,Pugh,Grad,COMP 100,158,265
55977744,Brent,Blair,Freshman,COMP 110,13,9
26153975,Mechelle,Chaney,Junior,COMP 182,73,289
71369553,Ori,Mann,Sophomore,COMP 182,29,64
18673086,Iliana,Scott,Freshman,COMP 100,15,36
13655425,Jack,Hooper,Sophomore,COMP 182,22,80
94447545,Bradley,Downs,Sophomore,COMP 110,10,11
17542336,Dacey,Klein,Senior,COMP 110,67,34
49751412,Ivana,Hodges,Junior,COMP 110,108,263
2219582,Kareem,Russell,Senior,COMP 110,109,173
17097948,Asher,Velasquez,Freshman,COMP 182,37,113
68327138,Leandra,Harper,Freshman,COMP 110,34,31
33610279,Azalia,Powell,Senior,COMP 110,63,33
87862624,Morgan,Andrews,Junior,COMP 182,90,17
19655145,Naida,Alford,Freshman,COMP 182,31,89
82075564,Maris,Bolton,Freshman,COMP 110,11,31
88212505,Summer,Mccoy,Grad,COMP 100,24,47
2312544,Stephanie,Williams,Grad,COMP 182,184,611
74114230,Ferdinand,Garza,Senior,COMP 100,104,314
83435366,David,Hewitt,Sophomore,COMP 110,36,85
22077491,Gwendolyn,Clark,Freshman,COMP 100,1,1
58212171,Cody,Kelly,Senior,COMP 110,139,234
67982081,Dean,Pace,Freshman,COMP 110,36,72
74714173,Fallon,Stout,Freshman,COMP 100,11,30
78722033,Kimberly,Lee,Junior,COMP 110,104,353
85876489,Carissa,Strong,Junior,COMP 100,37,17
76281178,Abbot,Velez,Sophomore,COMP 182,53,114
54235753,Reagan,Cook,Junior,COMP 182,38,52
82932335,Clio,Soto,Senior,COMP 182,19,29
69135104,Maxine,Boone,Grad,COMP 100,85,96
88639253,Diana,Wolfe,Junior,COMP 182,46,29
67104197,Olivia,Hart,Sophomore,COMP 110,60,214
60115256,Chava,Gibson,Sophomore,COMP 100,63,16
17455659,Amos,Carver,Senior,COMP 182,106,266
50638098,Jillian,Shelton,Senior,COMP 182,102,33
49923198,Doris,Rivas,Freshman,COMP 100,15,37
37073404,Stewart,Fletcher,Sophomore,COMP 110,27,79
32143056,Karina,Arnold,Sophomore,COMP 182,7,15
63539696,Rashad,Ellis,Grad,COMP 182,144,156
90842762,Hedda,Estes,Senior,COMP 100,31,89
61297134,Paul,Todd,Grad,COMP 110,90,171
32272622,Daquan,Powell,Junior,COMP 110,8,0
28803815,Jade,Guerra,Grad,COMP 100,20,28
9006439,Cassady,Briggs,Grad,COMP 182,155,618
48968365,Andrew,Anthony,Freshman,COMP 110,0,0
21458372,Alika,Guerra,Junior,COMP 100,96,330
51106757,Brent,Christensen,Freshman,COMP 182,23,64
8687086,Ariel,Strong,Sophomore,COMP 100,45,135
29675406,Sarah,Gillespie,Sophomore,COMP 100,72,223
4827431,Lana,Hayden,Grad,COMP 100,69,9
24331924,Francis,Weber,Senior,COMP 110,121,330
68722316,Genevieve,Potts,Sophomore,COMP 100,3,7
61041010,Jack,Macias,Sophomore,COMP 110,45,30
66399534,Tyrone,Ford,Sophomore,COMP 110,71,251
30932852,Althea,England,Freshman,COMP 100,3,8
51759909,Drew,Fitzgerald,Senior,COMP 100,140,281
47413239,Cecilia,Howe,Grad,COMP 100,154,231
19942753,Nero,Riley,Senior,COMP 100,46,163
99057290,Catherine,Lamb,Freshman,COMP 110,9,13
13730248,Clayton,Mendez,Sophomore,COMP 100,0,0
55665078,Nell,Winters,Sophomore,COMP 100,71,231
80355641,Dieter,James,Senior,COMP 110,151,202
37261081,Kenyon,Fletcher,Junior,COMP 110,77,291
48321348,Hop,Thomas,Sophomore,COMP 100,20,37
99928836,Troy,Walls,Junior,COMP 100,69,195
4578356,Ivy,Young,Senior,COMP 110,141,428
63806485,Sydnee,Pennington,Junior,COMP 100,78,58
98965245,Felicia,Horton,Grad,COMP 110,125,187
20040947,Jonas,Strong,Senior,COMP 100,87,231
89300139,Perry,Casey,Sophomore,COMP 182,5,15
10639600,Beatrice,Trujillo,Senior,COMP 110,88,347
45746788,Jason,Carey,Senior,COMP 110,141,547
16170027,Chadwick,Hobbs,Grad,COMP 182,193,591
20981303,Shaeleigh,Schneider,Sophomore,COMP 182,11,30
34310922,Ciaran,Roth,Sophomore,COMP 110,54,137
1674811,Yoshi,Russell,Junior,COMP 182,36,88
9051951,Ronan,Harvey,Freshman,COMP 110,12,27
75070036,Theodore,Leonard,Sophomore,COMP 100,76,79
3001781,Justina,Shaffer,Grad,COMP 100,198,272
82761285,Malachi,Hickman,Grad,COMP 100,42,134
75170227,George,Hensley,Sophomore,COMP 100,35,32
15348090,Germaine,Booth,Sophomore,COMP 100,38,15
46347338,Emily,Joyner,Senior,COMP 182,0,0
19634826,Keegan,Newton,Freshman,COMP 100,14,25
14068564,Hasad,Parrish,Senior,COMP 100,80,103
83689012,Emi,Cross,Grad,COMP 110,24,16
71837055,Rinah,Fields,Junior,COMP 100,109,197
40972326,Adam,York,Junior,COMP 100,50,8
7779197,Raymond,Slater,Grad,COMP 182,23,26
19850053,Xenos,Marquez,Freshman,COMP 110,9,21
79287071,Sylvia,Adams,Junior,COMP 110,42,151
50409624,Tallulah,Carlson,Freshman,COMP 182,21,31
10352620,Silas,Thornton,Junior,COMP 110,23,85
36368240,Catherine,Barr,Sophomore,COMP 182,67,211
33914384,Arthur,Valenzuela,Freshman,COMP 182,37,41
64743089,Abbot,Foley,Junior,COMP 182,52,204
25041564,Tanek,Newton,Sophomore,COMP 182,0,0
39232246,Jordan,Rush,Freshman,COMP 100,35,84
64452914,Daquan,Lyons,Grad,COMP 182,84,48
51807435,Macaulay,Ferrell,Freshman,COMP 182,9,10
54228819,Mannix,Murray,Grad,COMP 182,179,205
17921069,Darrel,Silva,Freshman,COMP 110,38,132
68823880,Bethany,Atkins,Grad,COMP 182,181,450
75900816,Xenos,Glover,Freshman,COMP 182,29,3
63416190,Rowan,Pitts,Grad,COMP 182,25,50
53527479,Robert,Wilkerson,Grad,COMP 100,127,297
60956296,Arsenio,Nunez,Grad,COMP 100,138,500
51287428,Jesse,Ramirez,Sophomore,COMP 182,46,163
38966193,Susan,Stephens,Sophomore,COMP 110,0,0
15163662,Murphy,Sheppard,Freshman,COMP 182,18,61
44283644,Chelsea,Carter,Freshman,COMP 100,2,7
24093558,Hedwig,Stout,Sophomore,COMP 100,51,136
42916264,Kaden,Odonnell,Sophomore,COMP 182,53,11
76378181,Todd,Mcclain,Senior,COMP 182,93,328
95996221,Duncan,Barber,Grad,COMP 182,86,197
49806416,Risa,Wilkins,Sophomore,COMP 100,70,67
37883704,Derek,Alvarado,Senior,COMP 100,33,128
98738377,Clio,Shaw,Freshman,COMP 110,24,82
21603905,Odysseus,Nolan,Senior,COMP 110,73,81
69623805,Megan,Cline,Junior,COMP 100,44,92
44610398,Eagan,Hatfield,Grad,COMP 110,89,316
15559948,Price,Morin,Grad,COMP 182,168,394
30810383,Aurora,Jordan,Sophomore,COMP 100,37,103
68404538,Cheryl,Shepherd,Junior,COMP 110,106,273
50891645,Holly,Roberson,Senior,COMP 100,130,225
61808436,Dean,Caldwell,Sophomore,COMP 182,23,3
27594034,Caesar,Clemons,Sophomore,COMP 110,15,47
35522867,Orson,Sweet,Junior,COMP 182,68,49
97954407,David,Reed,Senior,COMP 100,46,128
94668769,Armando,Cash,Senior,COMP 182,127,143
47407398,Nissim,Kemp,Grad,COMP 100,47,1
34948150,Sylvester,Haynes,Freshman,COMP 182,24,64
45574845,Tatyana,Nixon,Sophomore,COMP 100,56,73
75053657,Fallon,Savage,Sophomore,COMP 110,72,158
79839780,Casey,Johns,Senior,COMP 100,102,109
13901689,Tiger,Ramsey,Senior,COMP 182,156,519
5435800,Candice,Webb,Freshman,COMP 182,29,98
34936365,Carla,Morrison,Freshman,COMP 100,3,6
533947,Oliver,Odonnell,Sophomore,COMP 182,26,42
43334936,Pamela,Sweeney,Freshman,COMP 182,5,17
87332622,Dustin,Watkins,Junior,COMP 110,91,213
10331572,Carla,Wong,Junior,COMP 100,63,110
60701573,Wanda,Emerson,Sophomore,COMP 182,60,177
27206199,Jakeem,Russo,Freshman,COMP 182,33,66
47042664,Yoshio,Kirkland,Senior,COMP 182,48,88
64238477,Madonna,Torres,Grad,COMP 110,69,112
91235249,Malik,Gilliam,Grad,COMP 110,72,45
44333185,Camden,Richard,Freshman,COMP 100,13,40
32496769,Nasim,Logan,Grad,COMP 110,31,108
20706200,Mason,Barrera,Junior,COMP 100,91,336
18840261,Luke,Burris,Grad,COMP 182,56,31
43019369,Elizabeth,Miles,Grad,COMP 110,91,303
47528782,Lionel,Zamora,Freshman,COMP 100,19,57
74077626,Ali,Goodwin,Freshman,COMP 110,8,27
57888338,April,Small,Senior,COMP 182,32,68
62786049,Joy,Reed,Sophomore,COMP 182,2,3
56188525,Darryl,Gray,Freshman,COMP 110,4,2
11952953,Quinn,Holt,Freshman,COMP 100,12,21
96795781,Amelia,Garcia,Junior,COMP 110,114,335
26945549,Thomas,Hammond,Sophomore,COMP 182,36,20
15391137,Griffith,Maynard,Grad,COMP 182,3,8
97515476,Thane,Fischer,Freshman,COMP 182,14,7
7528186,Olivia,Ortega,Grad,COMP 100,190,292
19660347,Amber,Haley,Sophomore,COMP 100,79,259
96397816,Olympia,Mercer,Junior,COMP 110,59,171
7109330,Amy,Tucker,Grad,COMP 110,192,162
80701759,Xaviera,Abbott,Grad,COMP 182,121,462
95552164,Dane,Vega,Junior,COMP 110,0,0
44993168,Justina,Reid,Senior,COMP 100,42,89
